post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_image,content_type_text,content_type_video,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_es,language_fr,language_hi,language_ur,region_India,region_Pakistan,region_UK,region_US,ai,funny,fyp,music,news,tech,trending,viral
2024-08-13,11306646,434871,46964,729,0.0427,-0.405,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,0.5787834533715418,0.0,0.5744731744882651,0.0,0.0,0.0,0.5787834533715418
2024-11-18,640864,40054,47285,79460,0.2603,0.917,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.7139768806038496,0.0,0.7001692752207828
2024-02-17,4595602,417782,36944,69897,0.1142,0.914,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.5069479915569514,0.500619503564517,0.0,0.0,0.0,0.0,0.4916949858987849,0.500619503564517
2024-02-26,988646,52034,32312,54099,0.14,-0.833,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.57839046709052,0.0,0.0,0.0,0.0,0.582433819497431,0.0,0.5711701265686469
2024-02-29,3026880,126120,37264,89113,0.0834,0.345,1,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.7095510385898532,0.0,0.0,0.0,0.7046540453556346,0.0,0.0,0.0
2024-03-01,2608397,237127,1172,27193,0.1018,-0.818,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.49753900367341863,0.5109188721747966,0.4938337632270173,0.0,0.0,0.0,0.49753900367341863
2024-11-03,2748906,152717,21694,11175,0.0675,0.099,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,0.6976637318627725,0.7164253745110578,0.0,0.0,0.0,0.0,0.0
2024-06-11,141720,9448,23719,38103,0.5029,0.412,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.49980684530270614,0.0,0.5068405703801698,0.48989183969962213,0.0,0.5033008434336073,0.0,0.0
2024-12-23,1445500,103250,6736,48137,0.1094,0.674,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,0.0,0.5762624467668755,0.0,0.0,0.5795197881802724,0.0,0.0,0.5762624467668755
2024-03-25,2241404,203764,11521,44262,0.1158,-0.148,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.4539911873116626,0.4483237858712328,0.0,0.4449850578273421,0.0,0.0,0.4403315412253746,0.4483237858712328
2024-03-28,3993330,181515,39086,62857,0.071,0.784,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4521848056928421,0.0,0.0,0.443214510619435,0.0,0.4553458925822299,0.4385795098545313,0.44653995422711357
2024-06-29,4936536,214632,22561,54694,0.0591,0.163,1,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.702178415688985,0.7120010340866839,0.0,0.0
2024-05-25,10455936,435664,26437,83286,0.0522,-0.527,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5022494121148234,0.0,0.5093175111581527,0.49228595166592115,0.0,0.0,0.0,0.4959795788642487
2024-03-23,3468624,433578,37085,1325,0.1361,-0.3,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0.57839046709052,0.0,0.0,0.0,0.0,0.582433819497431,0.0,0.5711701265686469
2024-10-07,3528176,220511,19875,34579,0.0779,0.117,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.5006401521408737,0.0,0.5076856042510101,0.0,0.49718496526286643,0.0,0.0,0.49439040809588114
2024-08-07,2736402,118974,25294,55130,0.0729,-0.778,1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.7178232164863061,0.0,0.0,0.0,0.0,0.0,0.6962254159920145,0.0
2024-01-29,6747972,306726,20657,4749,0.0492,-0.063,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,0.44767696831190074,0.0,0.44434305720610856,0.0,0.45650532901880164,0.43969625444879007,0.44767696831190074
2024-05-07,1488732,124061,30360,55772,0.1412,-0.765,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.4452515922066624,0.4572253424247754,0.4419357432057032,0.0,0.45403212357092887,0.4373141153963296,0.0
2024-04-23,1214612,173516,42923,52225,0.2212,0.167,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.0,0.5114991338302135,0.0,0.5009196182754576,0.0,0.4892243943668768,0.4981040695216953
2024-07-08,1296309,61729,509,99519,0.1248,-0.834,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0,0.0,0.719026688264767,0.6949824613348178,0.0,0.0,0.0,0.0
2024-01-10,3424320,214020,37802,67642,0.0933,0.956,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.4988060843780717,0.5122200273401125,0.0,0.0,0.0,0.4899138944411828,0.4988060843780717
2024-12-03,10816416,416016,34625,20560,0.0436,0.849,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.702178415688985,0.7120010340866839,0.0,0.0
2024-06-30,4777353,207711,21737,91363,0.0672,0.939,1,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.0,0.4437001681884706,0.45563219735717836,0.44039587285260956,0.0,0.452450104878873,0.0,0.4437001681884706
2024-04-10,2397465,114165,6195,17641,0.0576,0.391,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.49980684530270614,0.0,0.5068405703801698,0.48989183969962213,0.0,0.5033008434336073,0.0,0.0
2024-04-27,6297640,314882,42361,68867,0.0677,0.474,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.4518766021508265,0.44623559814568037,0.0,0.44291242111902307,0.4487579587508646,0.0,0.0,0.44623559814568037
2024-06-14,8008600,400430,13328,99658,0.0641,0.781,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.0,0.44701996702504676,0.4590412725551181,0.4436909486969532,0.0,0.0,0.4390509654894606,0.44701996702504676
2024-05-18,9703575,388143,23964,66204,0.0493,-0.445,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0.5024559140542513,0.0,0.0,0.4924883570870525,0.49898819562696684,0.505968431021686,0.0,0.0
2024-02-16,1023594,46527,36492,84666,0.1638,-0.468,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0.5022494121148234,0.4959795788642487,0.5093175111581527,0.49228595166592115,0.0,0.0,0.0,0.0
2024-06-29,12911184,496584,4840,20160,0.0404,-0.935,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,0.5776875251484964,0.0,0.5733854077913481,0.5809529218617933,0.0,0.0,0.0
2024-04-20,10353696,431404,13221,55285,0.0483,0.206,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.4551245805232952,0.43990523070763093,0.4457110795796235,0.4519460331932878,0.0,0.44320584474979424
2024-12-14,6466518,359251,17313,27533,0.0625,-0.848,1,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.720242537222878,0.6937223418448848,0.0
2024-08-20,3948849,438761,5718,56179,0.1268,0.227,1,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.0,0.719026688264767,0.6949824613348178,0.0,0.0,0.0,0.0
2024-02-18,2850606,129573,14,84792,0.0752,0.103,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.0,0.4452515922066624,0.4572253424247754,0.4419357432057032,0.0,0.45403212357092887,0.4373141153963296,0.0
2024-04-27,845320,169064,1020,61814,0.2743,-0.039,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.0,0.0,0.590991093893893,0.0,0.0,0.0,0.5652546424104609,0.5755143057922381
2024-06-27,7047754,243026,47285,62293,0.05,0.94,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0.5684813112956374,0.5837689674079595,0.0,0.0,0.5796919797608359,0.0,0.0
2024-07-16,1673590,334718,21173,46541,0.2405,-0.063,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.4567123882164842,0.44143994216792726,0.44726604609073217,0.45352275178665724,0.43682349929301373,0.0
2024-10-20,2641750,105670,8707,385,0.0434,-0.887,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5035204529895954,0.49723475269339096,0.5106064392470742,0.0,0.0,0.0,0.48837057480413265,0.0
2024-03-07,3802545,422505,12768,18385,0.1193,0.999,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.5787834533715418,0.0,0.5744731744882651,0.0,0.0,0.0,0.5787834533715418
2024-09-19,6357555,235465,15111,50613,0.0474,0.538,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0,0.7097446247699346,0.0,0.7044590602797189,0.0,0.0,0.0,0.0
2024-09-27,6282680,273160,4814,32202,0.0494,-0.505,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.720242537222878,0.6937223418448848,0.0
2024-01-14,10343399,449713,38770,34817,0.0506,-0.451,1,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.7090968043290471,0.0,0.0,0.7051111416580602
2024-04-23,6706035,319335,21954,70081,0.0613,0.514,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.0,0.44494986114925006,0.4569154971856785,0.4416362591804021,0.4474649540860503,0.0,0.0,0.44494986114925006
2024-06-23,1015223,92293,36192,7240,0.1337,0.343,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.7007189800684767,0.7134373910665139
2024-02-06,4162158,189189,43130,49923,0.0678,0.704,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.7154089680784527,0.0,0.6987059527390069,0.0
2024-07-06,3360085,115865,8432,24286,0.0442,0.18,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,0.44767696831190074,0.0,0.44434305720610856,0.0,0.45650532901880164,0.43969625444879007,0.44767696831190074
2024-08-01,5347398,281442,19763,15255,0.0592,0.569,1,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.0,0.0,0.5067952999654792,0.0,0.4963130754523842,0.5032558891832415,0.0,0.49352341896842217
2024-05-05,7818919,339953,37446,92235,0.0601,0.806,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,0.44909056813935977,0.0,0.45541056879733627,0.0,0.0,0.45223002415207986,0.43557837144276973,0.44348434360485317
2024-03-26,7204098,327459,13056,6950,0.0482,0.18,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0.4518766021508265,0.44623559814568037,0.0,0.44291242111902307,0.4487579587508646,0.0,0.0,0.44623559814568037
2024-07-21,3176599,138113,25939,23387,0.059,0.808,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.4475381005271654,0.44195125623048603,0.4538362534844182,0.0,0.0,0.45066670370946454,0.0,0.44195125623048603
2024-10-13,2382835,476567,28925,53414,0.2346,0.567,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-06-01,3513650,250975,4642,70391,0.0928,0.725,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-09-17,3472560,248040,37665,39812,0.0937,0.853,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.7090968043290471,0.0,0.0,0.7051111416580602
2024-07-27,6119148,218541,19968,55124,0.048,-0.908,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.0,0.5898846207915504,0.0,0.5776838307834739,0.0,0.5641963539450957,0.0
2024-07-19,5707257,335721,14393,5570,0.0623,-0.582,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7141548858132769,0.0,0.0,0.6999877135129056,0.0,0.0,0.0,0.0
2024-01-30,5938370,258190,12020,45003,0.0531,0.075,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5870737076550586,0.0,0.0,0.5754275304257375,0.0,0.0,0.5694098866443045,0.0
2024-12-04,2330790,155386,40123,80720,0.1185,-0.722,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,0.45035420788174546,0.4447322086936853,0.45669199159857443,0.0,0.44724607134320726,0.0,0.43680399090603106,0.0
2024-09-25,169197,24171,45420,41241,0.655,0.749,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.5035204529895954,0.49723475269339096,0.5106064392470742,0.0,0.0,0.0,0.48837057480413265,0.0
2024-09-12,9815250,426750,4193,75698,0.0516,-0.918,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.5836182338157047,0.0,0.0,0.5720406051522956,0.0,0.0,0.0,0.5763326324396639
2024-06-29,12489360,480360,21974,36669,0.0432,-0.823,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0,0.0,0.0,0.44383911902682205,0.4496968871747546,0.4559875973684259,0.4391975862996819,0.4471692490786171
2024-01-20,2351880,130660,39149,16908,0.0794,-0.271,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.5024559140542513,0.0,0.0,0.4924883570870525,0.49898819562696684,0.505968431021686,0.0,0.0
2024-10-01,1195545,91965,46897,81819,0.1846,-0.815,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0.5807808220415317,0.0,0.0,0.0,0.0,0.570427272750458,0.5807808220415317
2024-07-29,5411542,284818,5245,43222,0.0616,0.023,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.5889951192559071,0.5692991433774613,0.0,0.0,0.0,0.5735706014453743
2024-08-10,3300624,412578,4437,95258,0.1552,0.612,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0.7115340533700861,0.702651614169309,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,9356256,389844,14183,50429,0.0486,-0.581,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4494440857948993,0.44383344812082914,0.4557690614667686,0.4405281602312338,0.446342230498244,0.0,0.0,0.0
2024-07-25,12848598,475874,60,8718,0.0377,0.063,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.4470434176351831,0.44146274871505936,0.45333460897617267,0.0,0.44395813064030787,0.4501685626393556,0.0,0.0
2024-02-29,6866188,245221,16753,4622,0.0388,-0.734,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.0,0.44256132324887343,0.45446272648589997,0.0,0.44506291490086153,0.4512888014823355,0.0,0.44256132324887343
